"sim1_repl1_input","sim1_repl1_high","sim1_repl1_low","sim1_repl2_input","sim1_repl2_high","sim1_repl2_low"
1119,488,2120,787,617,192
691,288,2113,47,41,26
96,40,209,364,299,447
62,28,31,0,0,0
4,2,7,37,23,3
44,5,66,34,26,29
655,284,1561,77,72,38
544,217,393,23,25,14
422,179,433,61,31,84
37,16,48,139,123,26
9,2,2,399,305,69
17,9,0,449,333,266
6,0,10,460,355,332
3,1,8,234,192,117
67,16,24,155,128,83
395,152,415,53,32,30
100,45,286,227,127,95
853,340,651,13,6,3
0,0,0,70,73,39
350,128,339,8,6,2
40,21,34,336,278,342
103,40,195,709,534,326
375,147,566,51,33,8
272,103,556,60,53,42
34,11,127,61,65,14
33,14,53,0,0,0
168,57,143,98,81,79
236,96,370,51,23,38
0,0,0,29,16,10
0,0,0,8,7,12
0,0,0,0,0,0
65,18,29,5,1,5
21,8,34,381,256,715
86,40,179,788,596,307
272,110,64,0,0,0
367,192,31,24,20,17
937,405,1330,14,7,16
120,53,125,17,16,5
0,0,0,27,28,22
0,0,0,69,54,25
0,0,0,273,207,164
834,358,596,213,179,128
372,141,1391,33,26,7
186,59,461,368,298,82
602,222,101,204,177,6
136,62,326,116,89,190
514,190,969,47,31,13
80,46,46,0,0,0
34,13,17,321,250,120
654,319,241,60,58,27
581,239,217,36,31,14
174,79,15,137,102,87
0,0,0,594,470,288
8,4,0,34,31,2
11,3,3,0,0,0
21,13,68,13,6,7
148,53,431,0,0,0
67,33,305,7,11,5
47,17,71,691,524,378
33,26,44,188,158,98
15,11,1,289,222,183
22,8,29,533,395,369
257,93,516,1296,977,684
899,361,2530,128,118,6
7,2,11,764,593,76
303,155,118,29,27,29
0,0,0,221,182,123
0,0,0,319,243,198
286,141,59,150,96,25
236,91,587,92,69,79
45,24,72,655,454,861
0,0,0,310,256,48
182,97,211,127,91,54
33,9,81,0,0,0
0,0,0,40,28,28
0,0,0,223,154,57
0,0,0,19,12,6
163,68,205,88,78,48
66,30,36,91,69,102
5,3,6,735,571,116
0,0,0,188,152,284
143,52,307,217,171,169
346,118,961,329,233,414
84,35,89,0,0,0
0,0,0,298,238,263
393,159,888,0,0,0
175,69,205,5,4,9
8,7,0,0,0,0
62,45,54,4,8,1
428,195,1140,151,94,60
4,2,5,245,196,146
0,0,0,15,12,4
478,201,1882,518,433,92
57,25,150,1,3,4
127,45,529,355,276,421
638,213,1215,92,83,120
0,0,0,15,16,12
55,22,174,553,370,444
326,134,968,149,102,193
285,100,636,621,410,603
17,6,29,0,0,0
34,26,60,107,85,77
141,61,413,379,237,788
18,9,37,140,84,337
90,37,389,115,77,128
69,23,111,528,357,397
761,313,670,57,28,11
50,24,55,55,36,32
239,92,589,645,461,83
477,205,32,0,0,0
9,2,4,9,5,0
77,28,74,27,15,32
72,30,7,0,0,0
5,3,3,77,60,82
646,254,440,113,102,30
40,24,0,8,7,9
0,0,0,15,14,3
975,367,1748,69,49,9
14,10,7,593,505,927
11,1,12,32,27,15
128,53,64,258,182,153
256,88,404,0,0,0
476,192,231,391,335,5
195,85,77,186,157,24
640,250,1087,1248,957,933
163,74,79,521,418,73
123,44,248,0,0,0
73,31,47,88,81,4
316,127,698,228,175,8
412,175,227,0,0,0
74,27,177,300,235,65
196,94,103,576,380,1539
95,45,78,280,206,40
95,40,40,192,122,116
1013,421,1093,165,123,30
723,285,1761,7,9,2
0,0,0,3,5,1
222,86,201,0,0,0
133,47,268,2,2,2
101,53,36,37,34,23
151,63,143,150,130,93
589,248,493,4,2,0
23,12,4,361,274,158
2,1,0,0,0,0
8,10,4,109,93,46
876,345,2155,201,158,86
73,22,83,19,24,1
879,389,575,5,4,17
218,89,233,57,49,13
14,6,7,0,0,0
102,36,39,380,270,150
0,0,0,35,20,0
18,11,3,745,536,291
0,0,0,160,138,7
84,29,4,567,449,101
0,0,0,4,3,0
617,252,194,33,21,41
278,114,253,34,18,21
138,67,338,82,58,19
28,6,11,0,0,0
127,50,30,37,30,8
8,1,6,716,515,216
1403,538,590,83,64,5
550,233,900,57,35,57
14,4,18,13,17,5
0,0,0,435,351,227
45,21,169,134,123,41
35,8,19,319,264,73
52,31,59,154,131,21
105,50,113,161,125,120
467,198,278,408,304,119
226,112,304,542,368,742
16,11,2,0,0,0
42,28,32,0,0,0
0,0,0,0,0,0
202,91,285,11,4,10
3,1,4,273,194,146
58,31,3,210,159,83
644,245,3087,180,134,127
184,83,122,176,167,115
87,45,180,605,523,169
102,46,225,153,101,56
18,6,6,120,68,80
0,0,0,0,0,0
0,0,0,0,0,0
56,18,27,453,388,57
16,6,9,0,0,0
483,208,699,39,30,6
26,7,51,65,49,33
145,73,14,257,187,11
27,9,30,478,376,272
282,105,369,32,21,22
56,17,72,59,69,35
973,464,430,274,223,29
187,53,749,482,352,268
151,64,41,420,336,98
407,172,123,0,0,0
70,28,160,128,95,30
168,77,203,80,61,34
0,0,0,83,75,23
6,6,18,860,627,379
1147,442,685,156,131,93
30,13,123,210,178,29
217,73,215,349,273,114
1,0,0,0,0,0
0,0,0,21,9,7
4,0,8,0,0,0
34,16,11,283,221,21
0,0,0,722,572,217
804,318,269,56,34,11
11,4,1,275,227,50
365,153,117,506,407,296
278,97,269,34,24,11
70,33,96,1122,913,455
113,40,37,58,38,5
3,1,7,262,253,163
0,0,0,671,487,189
182,84,76,0,0,0
13,6,12,347,298,43
187,71,11,119,84,68
182,84,35,246,209,100
13,2,14,130,107,104
0,0,0,197,174,9
73,34,41,828,695,58
75,29,252,115,100,36
61,25,66,242,161,174
100,39,89,665,491,58
163,57,388,279,251,27
21,4,25,416,321,285
16,9,21,111,85,17
235,108,394,15,7,0
0,0,0,146,115,154
0,0,0,1363,1054,291
180,65,6,148,117,34
49,23,81,310,236,83
41,10,12,519,380,506
0,0,0,220,182,67
115,47,202,209,177,31
26,14,11,0,0,0
932,413,428,273,157,147
607,284,129,499,362,158
147,60,51,176,127,194
4,4,9,167,132,16
190,74,153,321,261,288
0,0,0,418,333,253
381,194,307,160,106,23
48,26,24,0,0,0
150,57,158,123,100,75
922,396,654,64,39,83
205,94,213,54,39,20
0,0,0,166,124,4
0,0,0,37,27,2
299,128,174,0,0,0
95,43,30,299,239,84
0,0,0,190,140,36
644,254,639,243,175,37
670,292,1530,124,83,144
10,7,3,185,171,45
146,59,452,3,3,1
8,8,0,173,159,286
148,60,58,0,0,0
159,68,68,0,0,0
1967,756,2897,177,124,123
400,185,616,200,178,178
52,28,109,180,112,384
187,95,160,237,202,53
25,4,33,12,11,0
77,28,50,0,0,0
3,4,5,39,30,3
74,30,16,472,359,165
174,66,72,2,3,10
0,0,0,0,1,0
0,0,0,140,132,15
425,181,268,228,222,119
7,4,32,0,0,0
0,0,0,127,99,81
126,47,85,150,110,6
0,0,0,655,524,181
58,28,14,0,0,0
328,158,571,248,222,205
8,1,15,41,24,14
906,385,171,144,89,139
25,7,7,85,50,84
6,3,7,19,22,11
38,17,65,163,128,26
0,0,0,185,182,70
116,40,276,306,206,114
55,29,66,180,151,6
107,47,246,2,2,0
22,8,52,68,51,12
85,35,85,338,276,188
63,32,153,197,178,48
37,10,24,0,0,0
352,142,450,57,53,45
17,7,0,387,315,343
455,210,839,192,134,25
123,40,9,102,90,48
0,0,0,420,341,397
8,2,19,353,259,156
106,43,46,946,839,170
0,1,0,125,100,59
227,88,588,132,124,40
244,124,484,594,471,644
49,29,66,24,16,9
768,340,613,0,0,0
119,51,140,107,59,105
72,27,365,346,253,534
296,150,256,3,3,1
3,0,3,1140,868,735
371,150,431,0,0,0
10,5,7,15,6,6
145,50,15,0,0,0
47,13,19,604,449,603
50,6,39,275,249,29
468,184,1208,113,107,25
52,17,70,62,52,20
27,10,18,2,1,4
1367,557,625,2,2,4
10,3,12,234,202,52
92,44,236,32,27,0
169,89,173,294,265,124
254,106,1044,126,113,27
371,168,127,57,37,26
284,100,168,0,0,0
88,53,25,0,0,0
140,66,0,146,136,86
514,198,662,373,328,35
27,5,24,181,126,71
0,0,0,25,25,2
517,200,586,0,0,0
111,42,67,189,149,115
533,246,496,85,62,33
57,32,62,30,28,7
0,0,0,118,95,47
261,99,452,1222,1032,157
129,45,100,411,298,10
296,96,258,177,144,70
0,0,0,123,100,5
230,82,389,175,109,322
104,59,114,17,15,9
55,23,26,402,261,530
357,155,125,461,275,302
688,300,84,11,16,1
170,65,71,974,685,648
25,6,16,49,37,11
115,45,136,38,32,6
732,350,311,586,447,33
623,244,1072,961,758,1822
40,18,10,101,78,104
381,162,238,4,3,0
1383,606,1103,11,11,3
61,18,45,375,312,540
2,1,0,62,40,23
434,161,1568,121,93,229
0,0,0,10,8,1
270,109,505,45,37,15
433,160,567,565,459,264
0,0,0,0,1,0
280,125,18,0,0,0
70,25,46,502,371,37
593,263,126,604,452,292
289,113,217,218,183,65
0,0,0,278,213,113
16,10,64,0,0,0
3,0,1,2,0,0
27,10,8,148,109,82
124,56,251,748,543,51
1538,613,1800,298,218,104
24,6,7,3,3,0
595,240,451,0,0,0
59,22,76,377,283,202
8,0,3,253,201,387
3,0,0,51,29,54
696,320,654,0,0,0
27,7,8,233,201,27
0,0,0,7,2,1
135,57,309,217,170,200
164,72,147,377,283,168
68,27,132,15,21,10
272,136,369,65,49,4
287,114,191,232,193,73
0,1,0,13,4,14
205,88,73,418,320,71
0,0,0,5,8,7
7,3,12,529,405,48
194,93,350,158,103,32
45,14,112,42,31,4
2,4,0,411,362,99
24,8,12,539,418,163
75,30,257,719,551,279
16,6,41,463,339,198
8,1,11,14,24,8
189,78,33,342,217,72
4,0,2,68,58,56
250,113,526,453,332,12
731,286,480,390,286,138
16,7,3,262,191,49
2,1,0,840,673,114
66,21,79,2,2,3
464,171,120,604,404,375
40,20,55,1,1,1
213,88,346,8,6,1
535,199,448,227,182,96
697,316,132,0,0,0
119,43,151,4,5,0
0,0,0,15,19,4
26,18,25,116,86,15
0,0,0,88,52,33
50,25,14,353,246,240
59,21,101,0,0,0
543,238,418,41,44,37
7,9,32,2,0,1
33,11,57,36,25,5
97,34,162,719,533,447
581,246,773,238,176,13
0,0,0,45,33,32
0,0,0,105,95,87
378,165,1428,37,33,11
124,43,68,29,25,9
8,4,0,3,8,1
173,57,427,596,519,519
55,27,84,0,0,0
21,9,34,163,131,96
896,361,2098,0,0,0
46,17,53,121,84,147
395,147,312,0,0,0
35,16,80,136,86,15
66,47,64,233,152,76
195,74,10,290,185,384
185,93,337,8,7,4
562,234,1706,77,50,39
370,157,196,22,15,9
169,62,86,399,291,194
38,21,21,0,0,0
111,57,150,22,26,82
0,0,0,34,22,0
1996,788,3226,0,0,0
49,29,93,918,747,550
92,41,0,76,51,20
301,132,362,525,398,359
0,0,0,1327,884,1797
280,98,23,538,417,236
112,36,0,85,64,7
182,68,48,0,0,0
216,111,304,0,0,0
588,256,453,438,354,50
566,230,196,80,63,12
181,90,426,65,57,30
116,44,24,704,530,463
18,5,12,24,24,19
0,0,0,1234,945,472
170,85,246,46,24,20
1,1,2,189,124,40
170,71,214,1272,870,1389
0,0,0,90,81,30
0,0,4,113,65,11
155,69,365,128,93,51
0,0,0,420,310,141
187,77,64,1329,973,262
555,306,15,12,16,2
123,43,53,0,0,0
39,18,45,94,74,21
50,18,57,273,223,178
917,341,1567,0,0,0
1102,493,1055,891,695,1044
0,0,0,0,0,0
422,162,275,0,0,0
127,56,276,62,47,54
6,0,19,0,0,0
30,8,77,0,0,0
15,5,33,1204,956,243
4,2,11,298,225,46
614,227,1446,162,107,59
141,42,84,1113,861,636
11,4,7,186,145,33
110,47,224,106,82,127
0,0,0,513,437,62
695,292,205,159,138,16
61,40,101,0,0,0
122,56,215,125,103,33
95,38,62,0,0,0
105,35,55,718,508,213
133,58,32,238,199,144
68,37,53,13,23,11
137,61,16,23,13,4
194,102,326,197,148,148
871,375,418,0,2,0
398,168,257,295,230,90
3,3,8,488,369,230
1148,474,3560,281,220,138
49,24,26,190,111,124
307,137,174,91,65,35
15,8,20,327,319,25
1034,445,1612,120,94,5
0,0,0,323,286,44
37,11,21,5,6,15
15,3,33,264,214,154
40,5,36,202,130,68
44,21,66,0,0,0
892,389,275,16,9,0
56,22,102,288,229,164
17,7,2,22,18,21
0,0,0,143,133,18
230,103,359,658,522,179
15,6,2,223,172,264
0,0,0,14,8,8
5,2,8,20,13,15
17,4,14,0,0,0
445,181,709,13,5,7
64,33,88,2,2,3
0,0,0,619,500,225
372,136,794,617,505,156
667,299,359,671,478,825
122,54,52,629,522,452
1036,432,64,1,2,1
240,111,539,11,8,5
8,2,0,113,83,87
140,61,266,249,174,176
109,43,256,742,608,76
51,23,15,133,69,108
0,0,0,7,4,7
32,11,49,0,0,0
0,0,0,161,104,68
8,2,2,0,0,0
79,41,217,149,125,31
0,0,0,25,21,20
770,343,261,140,131,116
298,148,242,113,84,68
979,393,727,42,26,16
393,188,211,41,27,101
655,255,570,374,225,41
284,116,328,1408,1096,885
37,17,31,211,156,134
404,137,93,118,82,3
84,36,36,74,58,34
0,0,0,32,19,5
331,142,235,329,238,34
1,2,3,39,27,8
431,172,535,258,185,451
0,0,0,33,26,29
54,26,78,6,5,6
185,75,26,441,319,541
245,107,358,64,36,13
231,107,343,1009,804,156
545,224,266,72,56,6
6,2,1,158,143,2
398,172,837,87,81,29
184,100,97,1340,985,1141
18,5,15,838,657,1102
0,0,0,154,128,63
19,3,9,641,467,256
163,66,314,197,204,84
599,260,755,0,0,0
323,135,633,334,322,40
1,0,0,180,145,182
18,7,14,59,46,61
66,32,16,43,33,51
654,256,254,119,90,40
0,0,0,126,91,53
180,96,53,265,191,147
1018,439,1019,252,205,276
416,184,560,158,103,90
163,52,238,751,578,137
0,0,0,5,3,4
0,0,0,430,347,311
7,3,8,198,185,214
119,35,213,21,11,10
26,16,15,0,0,0
15,8,54,452,335,463
144,66,351,204,145,194
71,40,163,144,97,80
126,47,78,148,129,72
211,108,77,183,144,57
1,1,0,82,67,35
258,93,847,168,118,125
406,159,993,267,190,307
0,0,0,202,141,30
340,145,505,206,140,72
909,403,346,475,342,63
7,2,0,10,7,15
40,16,31,36,17,66
0,0,0,12,11,0
156,53,505,17,8,6
224,93,78,327,260,49
43,18,23,4,4,2
177,68,255,550,449,409
582,243,130,57,36,38
101,31,243,47,33,23
211,91,656,229,175,455
53,12,93,0,0,0
18,16,8,50,35,39
50,28,75,245,186,81
399,173,490,225,154,232
596,256,833,489,372,423
0,0,0,125,80,49
693,270,900,177,163,278
402,189,205,253,187,121
154,78,226,405,352,119
0,0,0,506,389,22
33,10,27,452,355,87
0,0,0,58,52,60
39,6,23,58,53,8
160,61,38,243,209,100
10,5,27,289,247,275
501,189,191,125,81,5
2,0,1,0,0,0
617,233,625,184,125,236
280,121,328,593,433,548
812,320,989,0,2,0
19,12,34,125,106,25
38,10,108,223,192,44
80,29,129,0,0,0
0,0,0,67,55,14
136,61,72,603,454,214
72,28,12,28,25,47
451,188,452,0,0,0
986,388,3659,35,20,21
200,85,412,178,144,83
11,4,7,0,0,0
71,29,112,382,340,340
30,11,19,564,435,64
200,70,234,37,17,16
695,254,1945,151,137,23
209,95,111,122,124,77
31,11,31,668,473,618
43,17,30,283,223,5
3,0,0,84,70,14
11,4,20,0,0,0
444,205,88,2,2,1
106,34,41,84,79,29
374,176,245,61,34,16
26,10,22,6,8,3
603,232,1047,0,0,0
167,68,236,0,0,0
0,1,8,435,333,509
108,39,26,196,161,145
146,64,99,95,66,30
435,193,153,147,131,31
713,310,959,112,109,6
269,112,98,178,144,140
534,225,895,0,0,0
9,2,7,0,0,0
115,53,91,0,0,0
339,132,524,259,226,161
316,130,592,406,315,108
89,28,11,0,1,0
1227,494,2395,565,408,63
255,121,388,7,8,5
0,0,0,62,34,36
80,31,100,627,480,828
292,112,561,250,183,78
147,58,58,365,289,302
613,250,318,634,491,412
12,3,14,265,180,177
255,105,101,0,0,0
426,185,167,1,0,4
52,19,32,337,266,249
2,1,6,33,43,5
58,21,41,27,17,0
64,29,22,107,89,20
133,38,72,93,84,21
0,0,0,267,238,6
152,71,16,24,20,0
35,12,109,34,28,67
524,257,45,413,310,58
0,0,0,23,16,3
187,91,177,58,48,8
66,29,36,4,6,1
454,188,434,16,11,5
83,34,43,105,71,1
0,0,0,1576,1198,1538
43,24,99,61,44,7
192,98,213,440,343,295
22,9,122,20,19,3
573,260,76,254,177,149
239,96,133,0,0,0
0,0,0,117,110,14
163,57,308,0,0,0
0,0,0,4,2,3
222,106,127,462,366,74
129,70,212,7,3,2
172,58,91,20,8,7
0,0,0,148,116,14
868,372,247,628,444,593
406,161,370,311,202,47
15,7,15,65,42,22
87,37,14,11,6,5
193,78,270,268,209,9
670,299,1442,161,133,120
187,75,406,199,153,133
114,48,73,10,11,11
766,308,2601,0,0,1
169,64,236,403,314,103
300,119,127,488,400,86
6,1,6,68,51,18
0,0,0,193,147,98
438,174,248,291,236,102
344,141,191,516,374,235
1138,511,669,177,124,224
47,22,115,108,96,117
3,5,5,204,154,67
0,0,0,352,318,159
184,62,14,618,464,437
40,15,6,85,59,2
10,7,12,163,130,32
325,122,491,156,114,78
109,52,134,24,13,4
120,66,39,518,390,387
93,46,124,15,7,7
270,89,627,709,551,333
418,175,129,120,82,4
452,189,148,1196,902,801
462,200,143,278,201,113
4,1,8,7,6,6
0,0,0,0,0,0
92,34,19,432,383,780
30,13,19,16,6,6
82,39,136,0,0,0
0,0,0,1038,839,378
291,114,473,1,0,2
19,9,2,261,231,129
6,4,6,271,196,209
43,14,59,0,0,0
28,8,41,16,15,14
47,30,158,13,8,10
54,15,72,83,70,23
342,129,441,1295,1048,1075
52,24,30,1804,1390,1325
58,27,33,0,0,0
0,0,0,3,3,0
233,79,356,846,638,283
0,0,0,61,40,43
0,0,0,37,27,38
8,4,7,53,35,15
421,177,546,297,261,107
75,33,146,538,448,107
7,1,10,3,2,5
0,0,0,215,154,178
175,78,180,46,36,18
105,36,8,423,368,117
11,6,107,226,180,7
80,41,33,129,99,177
283,128,114,107,81,44
610,241,309,4,5,6
57,27,47,671,498,201
150,79,186,351,280,180
63,24,63,13,8,5
29,17,1,0,0,0
359,176,175,26,23,10
31,9,13,0,2,0
1079,439,516,0,0,0
344,127,733,641,456,150
0,0,0,687,544,501
51,20,52,69,56,43
63,25,19,271,210,22
480,200,301,269,203,177
192,103,32,0,0,0
174,71,16,75,63,2
695,286,359,297,219,116
0,0,0,60,59,19
148,54,330,95,72,129
432,197,9,5,3,4
2,0,1,186,148,38
0,0,0,36,25,2
60,23,25,18,16,9
163,63,243,0,0,0
81,30,31,8,7,6
0,0,0,232,163,277
8,4,0,35,29,15
688,282,1125,23,19,2
581,242,820,107,98,55
260,106,63,146,122,36
11,5,54,300,258,119
39,19,68,139,107,28
18,16,31,139,109,35
246,87,97,333,267,44
0,0,0,9,4,5
627,254,223,1487,1097,1111
155,66,50,299,235,13
59,19,93,152,126,123
422,231,370,319,229,172
68,32,96,568,444,57
524,186,31,39,25,39
78,41,17,296,238,100
123,62,22,89,66,120
883,323,2492,962,730,653
169,65,331,0,0,0
0,0,0,14,20,31
66,31,145,513,381,522
133,62,204,0,0,0
1177,463,1230,433,359,74
502,193,1125,583,447,328
249,127,263,382,301,76
199,92,468,20,13,0
447,219,166,395,279,108
238,106,122,884,635,461
0,0,0,920,717,610
280,128,113,0,0,0
48,27,64,13,9,3
260,103,206,205,145,159
24,14,2,40,47,17
0,0,0,238,180,139
265,111,785,88,75,59
28,15,65,156,112,50
173,78,73,3,1,2
253,105,376,796,663,193
52,24,7,289,207,337
0,0,0,54,63,32
130,50,366,0,0,0
0,0,0,1014,807,409
472,214,388,642,478,730
24,5,7,32,25,17
332,152,276,7,10,0
6,4,11,182,145,88
98,65,16,49,42,23
147,55,196,57,30,19
385,159,637,7,10,6
249,113,605,147,113,15
5,5,15,48,35,17
99,38,46,606,487,132
2,1,10,475,321,708
69,23,10,25,21,6
0,0,0,113,60,80
24,7,22,1,0,2
495,186,347,117,93,99
463,196,719,177,130,122
870,377,174,1093,844,821
90,34,112,417,316,163
333,137,39,0,0,0
106,46,115,131,120,37
1550,702,593,74,57,40
0,0,0,12,11,2
681,283,1869,23,24,39
152,82,50,0,0,0
0,0,0,303,233,291
158,58,72,76,68,0
30,15,29,219,177,23
0,0,0,299,268,45
960,451,1000,0,0,0
209,84,211,0,0,0
0,0,0,0,0,0
253,109,130,131,103,36
0,0,0,196,138,139
200,75,57,0,2,0
219,102,303,458,296,719
192,73,28,71,55,70
362,129,768,755,585,19
131,51,112,685,545,116
333,155,319,132,113,20
0,0,0,1553,1246,136
6,2,2,289,208,249
351,138,434,317,257,98
6,1,4,118,90,26
496,205,108,25,18,25
170,80,22,50,43,49
1,0,8,56,59,19
218,79,179,15,8,2
45,17,20,489,348,515
189,78,540,0,0,0
10,9,21,0,0,0
185,105,194,79,90,52
67,29,164,79,61,31
7,1,4,18,16,7
21,9,24,128,139,78
315,141,209,376,288,204
226,109,407,186,164,85
10,5,18,0,0,0
242,95,8,6,3,0
221,85,431,0,0,0
281,125,239,940,722,532
293,109,535,511,386,239
55,16,85,26,13,10
64,26,185,1062,852,113
460,192,196,151,131,17
15,4,16,86,46,131
0,0,0,142,114,66
181,61,306,51,39,68
53,20,26,42,33,48
351,121,514,282,236,9
89,40,68,81,50,15
87,40,50,995,737,339
553,214,599,2014,1630,892
9,6,15,10,14,3
0,0,0,633,480,112
700,302,110,1,2,0
86,40,80,50,44,26
150,69,453,345,269,206
69,25,24,0,0,0
52,20,36,552,454,84
0,0,0,145,111,12
165,103,226,34,27,15
33,16,54,3,6,10
54,26,24,109,94,55
15,3,7,24,11,3
483,215,998,347,270,144
509,179,1243,68,73,26
59,21,118,6,3,3
409,164,1130,0,0,0
829,331,305,340,277,165
6,4,11,1,1,0
114,45,94,241,193,7
217,101,11,420,322,96
0,0,0,409,322,319
10,6,3,26,7,5
0,0,0,596,476,405
322,123,511,1446,1094,153
17,1,12,712,507,1031
124,52,49,108,94,124
211,74,228,217,162,5
0,0,0,60,40,14
591,232,611,10,5,2
63,26,6,62,50,27
52,24,26,567,439,105
81,37,172,253,220,104
1011,381,2053,168,111,69
21,5,34,0,0,0
358,147,567,254,197,149
749,291,872,29,20,35
598,244,1653,4,1,1
0,0,0,6,10,9
0,0,0,0,0,0
28,11,8,96,76,38
92,46,141,270,173,129
565,242,681,5,3,8
0,0,0,340,270,20
319,137,149,0,0,0
827,377,521,265,202,127
141,57,67,1261,900,449
66,31,101,157,134,119
38,12,51,108,78,62
1526,654,1515,466,392,373
115,57,176,38,23,19
371,156,700,40,23,3
0,0,0,107,64,111
62,31,18,127,80,34
37,14,3,5,11,8
105,51,65,464,350,75
0,0,0,63,46,11
725,271,1706,54,45,17
100,34,135,887,619,591
933,358,2340,0,0,0
830,363,1063,205,150,73
96,30,176,26,24,4
87,43,107,189,144,148
159,83,119,0,0,0
3,1,7,15,8,3
647,243,1942,33,30,16
39,18,20,754,605,330
370,186,111,279,203,21
4,2,1,5,7,0
0,0,0,10,14,1
289,110,255,177,147,375
424,176,34,207,158,53
192,63,76,123,83,43
194,71,200,409,342,84
0,0,0,124,107,36
394,164,102,333,285,187
8,3,0,24,23,6
672,319,200,95,67,49
194,86,553,164,140,102
144,57,153,257,168,151
217,94,278,14,12,18
258,91,166,355,331,58
2,1,7,441,367,52
150,71,267,92,55,24
458,194,434,288,239,122
0,0,0,346,284,46
223,89,36,70,64,35
15,6,34,8,15,5
0,0,0,1239,952,103
144,66,180,96,81,40
96,44,162,70,50,16
0,0,0,0,0,0
79,28,167,1054,857,1002
280,139,101,119,73,0
129,62,75,5,5,0
116,62,90,251,199,102
1167,475,617,66,57,12
65,30,72,0,0,0
20,12,88,83,75,15
300,150,94,17,20,7
94,30,108,127,102,92
65,39,90,5,6,0
89,43,69,0,0,0
161,62,22,86,59,25
165,67,92,0,1,0
226,102,91,84,70,26
36,19,9,27,20,10
490,175,990,42,44,25
44,20,4,432,330,396
232,94,222,0,0,0
0,0,0,672,503,394
92,53,174,16,16,2
71,36,99,77,73,4
191,79,337,1,2,1
586,256,1248,23,22,24
654,290,1208,25,27,0
194,79,255,19,12,14
1787,787,1286,161,107,138
129,75,444,48,33,45
637,235,433,28,24,2
0,0,0,35,22,38
152,84,239,14,19,38
127,60,75,23,26,1
149,66,113,0,0,0
425,167,164,40,32,44
7,2,15,38,24,24
485,228,21,82,70,55
0,0,0,52,25,46
29,12,19,250,224,0
481,191,1494,293,217,375
5,4,16,7,8,0
299,116,385,0,0,0
0,0,0,195,145,12
355,133,220,129,92,113
16,7,0,0,0,0
0,0,0,232,198,142
6,2,11,17,7,3
34,17,9,12,8,16
117,39,117,0,0,0
27,9,62,240,182,2
0,0,0,13,5,2
71,25,126,92,49,63
177,84,29,35,21,6
21,5,5,394,336,40
54,23,11,3,1,0
2293,953,1332,0,0,0
79,33,49,626,468,499
74,27,88,72,57,35
1463,606,339,94,87,59
1,0,3,109,73,36
258,122,552,585,486,55
222,82,104,0,0,0
0,0,0,0,0,0
383,141,645,11,15,3
252,75,24,50,34,29
769,336,1411,0,0,0
759,335,144,186,137,161
32,12,72,57,50,8
149,51,153,6,3,2
70,41,46,0,0,0
19,4,6,0,0,0
63,30,63,0,0,0
0,0,0,0,0,0
0,0,0,891,671,700
496,246,67,0,0,0
7,6,11,14,13,13
71,40,78,0,0,0
59,23,5,23,16,11
97,46,89,14,13,10
52,28,20,251,192,202
3,0,1,194,134,135
0,0,0,257,193,217
21,13,5,470,371,25
0,0,0,451,382,264
10,8,0,309,224,173
29,11,14,791,632,365
9,3,1,153,130,32
43,24,61,0,0,0
992,413,145,268,258,22
289,107,86,0,0,0
238,87,240,612,446,56
148,47,562,0,3,1
8,4,26,17,13,2
56,13,42,73,66,156
110,55,72,845,658,308
169,88,121,6,1,3
36,22,34,35,25,6
23,7,26,268,196,45
15,8,124,177,145,62
7,4,5,442,363,195
171,77,581,0,0,0
11,7,22,134,112,46
0,0,0,857,671,237
63,27,113,0,0,0
17,5,29,0,0,0
47,16,49,28,13,2
214,98,47,43,28,14
225,88,440,0,0,0
198,80,256,456,291,688
356,132,1548,9,10,6
27,9,93,185,125,49
62,22,4,23,28,21
111,51,9,86,71,69
15,9,42,97,82,23
243,99,127,0,0,0
166,57,97,921,673,929
206,75,291,0,0,0
0,0,0,160,141,34
40,24,58,39,36,13
217,73,536,24,22,3
162,63,138,68,43,3
143,59,26,0,0,0
363,170,773,27,24,10
14,2,20,984,793,343
117,56,191,32,14,8
69,35,11,332,215,607
474,194,2162,187,160,104
28,9,4,9,6,4
603,212,1149,283,193,274
253,115,356,63,51,30
55,21,7,629,432,362
124,37,6,87,53,55
127,47,302,93,88,65
18,6,3,409,360,86
1,0,8,108,89,18
0,0,0,16,13,3
144,63,149,199,159,21
200,84,307,0,0,0
437,151,2464,361,277,31
0,0,0,0,0,0
183,65,288,736,533,28
0,0,0,152,124,60
1325,571,1807,825,556,2160
51,22,66,18,10,0
34,15,30,7,10,0
27,12,6,211,189,85
76,38,16,294,213,240
25,10,19,257,175,178
5,1,17,0,0,0
445,218,459,0,0,0
50,19,8,31,22,8
240,135,66,54,39,3
808,366,299,120,85,30
108,52,186,158,99,266
33,10,37,28,17,1
33,20,88,551,488,105
518,206,859,0,0,0
194,80,450,179,139,99
603,306,393,172,142,66
3,2,4,23,17,32
18,7,5,0,0,0
220,76,747,18,22,17
83,34,353,0,0,0
0,0,0,37,31,70
173,70,142,49,29,4
43,22,32,15,13,1
122,39,79,272,208,64
27,10,18,371,290,128
30,12,23,143,112,28
164,75,249,869,715,332
0,0,0,920,762,859
240,100,145,63,42,5
6,3,6,347,266,136
285,132,479,6,6,8
165,85,181,5,7,6
0,0,0,57,32,146
200,86,544,891,727,132
507,192,181,718,559,107
