"sim1_repl1_input","sim1_repl1_high","sim1_repl1_low","sim1_repl2_input","sim1_repl2_high","sim1_repl2_low"
500,211,1000,204,228,3
252,102,304,417,350,37
74,41,51,143,98,18
19,2,27,19,15,7
0,0,0,0,0,0
0,0,0,93,72,11
114,50,59,264,209,52
0,0,0,951,726,122
64,24,50,78,81,61
127,59,86,0,0,0
42,15,28,0,0,0
1,2,3,165,125,43
111,46,47,51,53,23
69,34,84,604,490,215
287,121,337,70,49,14
54,18,33,94,84,17
98,51,65,2073,1545,1438
114,41,152,0,0,0
16,7,27,0,0,0
0,0,0,410,319,76
36,16,159,130,71,51
330,148,274,269,196,224
252,98,157,1,1,2
821,361,3037,246,165,632
64,31,74,0,0,0
197,89,201,41,26,12
607,208,958,0,0,0
296,119,371,85,72,90
0,0,0,433,310,124
0,0,0,618,474,380
316,128,328,276,240,47
81,26,58,131,118,149
27,15,10,211,166,87
861,359,652,5,14,0
146,79,28,496,387,211
87,38,264,89,71,10
157,69,325,47,39,46
0,0,0,0,0,0
935,398,1784,4,0,0
0,0,2,645,470,348
38,14,38,126,86,41
0,0,0,269,191,111
68,16,3,0,0,0
1,0,0,125,107,0
482,160,1067,15,7,0
191,80,140,48,62,21
76,33,225,54,48,35
597,280,660,794,652,636
0,0,0,149,99,66
0,0,0,61,38,6
5,3,0,30,25,9
104,55,76,234,192,301
278,117,83,270,195,137
168,64,259,3,4,0
39,16,42,642,490,67
26,9,7,18,13,11
37,16,165,141,95,325
0,0,0,0,0,0
89,28,24,555,424,79
0,0,0,304,232,263
0,0,0,224,183,93
72,21,129,2,2,1
104,46,139,197,144,312
78,31,39,1,0,4
12,3,2,2,2,0
0,0,0,242,188,4
19,4,15,79,63,35
97,35,158,125,93,134
185,71,138,62,56,34
187,79,714,680,473,1593
0,0,0,47,31,146
51,16,28,60,43,20
310,103,95,289,243,282
125,47,392,215,147,591
394,160,1338,220,181,160
242,113,33,535,438,208
78,35,180,40,39,18
982,404,803,130,119,82
0,0,0,365,293,225
237,97,369,132,107,112
2,1,18,49,42,123
46,20,73,133,112,37
14,10,171,6,12,14
231,77,102,0,0,0
0,0,0,18,16,23
208,97,137,111,90,24
89,32,20,566,490,147
231,98,304,12,10,5
254,126,175,29,21,26
188,88,12,391,294,161
139,52,982,0,0,0
189,107,253,694,549,102
720,301,263,39,32,11
98,53,91,81,65,19
382,195,111,5,5,2
81,45,51,306,246,263
311,108,1113,488,313,486
0,0,0,0,0,0
22,14,218,355,199,1059
436,156,1586,258,195,139
207,79,633,42,37,91
1,1,25,0,0,0
137,51,181,91,58,101
48,12,171,552,416,551
129,52,207,1414,1076,2020
14,8,45,16,11,7
671,299,797,57,34,84
0,0,0,7,6,0
186,100,70,13,4,9
301,133,251,361,291,406
55,21,21,39,50,22
34,15,51,227,181,116
40,12,5,336,276,83
1028,396,789,2,2,1
24,8,42,4,2,3
57,19,46,344,281,229
250,92,115,148,135,109
114,46,26,654,487,553
112,39,36,83,89,24
448,172,1320,28,19,11
154,78,79,411,319,39
67,32,104,31,40,16
136,58,244,922,740,98
1095,461,609,234,180,121
0,0,0,130,94,127
212,78,151,79,72,59
115,42,149,421,315,580
80,34,40,332,278,67
170,71,207,273,207,85
495,224,488,11,8,4
545,218,1856,180,137,8
67,27,22,30,27,4
121,62,194,18,14,13
155,59,119,998,724,442
190,107,108,12,3,1
0,0,0,40,25,17
0,0,0,0,0,0
465,195,451,262,183,37
455,198,102,85,85,19
25,10,26,12,9,4
0,0,0,74,37,60
219,94,74,10,7,1
140,44,64,0,0,0
691,271,141,378,291,186
247,131,236,0,0,0
1039,431,1587,152,142,140
0,0,0,107,87,82
240,121,145,47,32,30
684,283,1181,301,247,224
143,57,173,17,14,1
0,0,0,0,0,0
13,3,5,198,161,46
257,112,723,107,96,147
101,48,69,19,20,10
32,16,40,0,0,0
24,5,72,132,83,127
13,6,31,20,17,13
222,104,109,15,9,0
0,0,0,312,218,54
83,31,28,97,68,64
2,0,14,26,14,6
42,12,4,0,0,0
55,30,47,253,184,122
106,43,221,119,63,37
398,151,560,0,0,0
515,212,42,233,187,262
165,61,66,832,660,549
93,34,16,264,221,318
272,118,206,84,87,22
275,111,293,898,677,134
324,142,592,0,0,0
3,5,0,0,0,0
585,260,156,420,355,133
562,241,1116,2208,1679,282
86,27,75,182,159,98
7,4,4,64,37,73
193,84,402,0,0,0
241,102,188,93,75,47
11,5,31,28,38,43
29,11,8,72,50,5
0,0,0,742,574,69
149,53,455,141,92,49
523,231,189,372,236,199
205,105,92,151,129,31
62,29,16,23,23,19
27,15,41,0,0,0
100,30,15,934,643,99
0,0,0,46,38,33
90,45,133,464,329,158
41,13,7,582,466,239
14,2,2,706,540,326
884,364,1962,1,1,0
36,18,143,130,98,4
39,14,6,39,39,9
8,3,9,19,11,7
206,77,28,24,29,17
6,0,5,65,52,10
30,20,66,808,580,697
281,103,391,575,484,377
0,0,0,69,78,17
91,44,21,1141,911,735
354,131,352,197,166,175
447,186,427,106,63,17
172,66,289,134,108,194
101,55,74,38,19,24
369,154,357,58,54,3
288,128,78,128,100,53
58,24,90,0,0,0
204,84,360,443,348,307
8,1,2,3,2,1
1,1,6,5,4,7
1445,561,1101,82,53,10
168,63,137,62,37,38
0,0,0,65,57,35
128,59,83,35,22,13
0,0,0,0,0,0
166,57,551,0,0,0
426,185,985,55,35,41
16,6,1,289,213,78
55,17,14,366,300,149
0,0,0,118,103,3
4,0,0,7,11,10
117,47,32,53,42,17
31,11,10,17,32,22
177,86,50,180,141,65
193,88,231,2,2,0
71,28,46,4,3,1
52,24,136,806,626,459
57,19,146,287,256,105
439,179,730,50,23,32
5,3,8,308,260,402
0,0,0,14,17,11
14,15,22,917,691,256
42,28,58,169,104,276
149,59,569,391,305,298
245,84,497,187,164,110
325,145,331,176,154,41
314,159,123,450,338,658
88,30,149,324,249,418
83,44,131,136,82,90
106,37,301,359,272,44
53,11,91,5,3,0
41,22,17,0,0,0
5,1,4,878,670,22
526,277,78,6,2,6
61,21,84,134,101,128
48,20,28,147,109,90
165,75,130,1118,830,759
46,18,17,116,91,119
215,97,466,150,123,306
6,5,1,0,0,0
0,0,0,255,205,48
140,64,44,234,175,153
447,188,121,0,0,0
870,384,502,2,2,1
146,62,29,327,270,71
112,32,114,686,538,91
0,0,0,709,504,443
136,54,263,28,27,18
39,19,87,239,208,150
53,20,43,1,0,2
130,66,46,4,1,0
240,80,59,271,194,28
500,198,616,26,19,14
19,6,20,55,42,38
120,50,17,0,0,0
149,54,97,0,0,0
19,4,63,74,43,2
379,169,776,29,29,5
0,0,0,192,170,87
527,222,294,156,142,28
21,3,3,914,743,263
194,68,896,196,124,53
106,63,164,172,109,5
311,110,157,28,21,8
495,184,333,13,12,5
440,217,265,0,0,0
65,26,81,35,27,2
248,111,11,39,18,75
77,35,148,1,4,1
576,209,444,6,8,3
596,234,324,300,258,92
189,74,635,283,201,161
837,308,363,0,0,0
177,79,455,11,9,0
43,33,96,201,162,85
21,8,7,215,166,11
16,19,48,13,15,11
59,26,93,283,198,74
4,0,0,36,16,28
41,14,71,49,34,17
194,84,153,389,307,272
136,49,125,4,2,0
6,4,5,242,201,158
106,54,123,465,388,322
0,0,0,306,229,151
74,33,57,51,38,1
178,71,3,306,238,29
454,193,101,25,15,16
5,3,0,50,31,1
348,133,30,0,1,3
208,94,234,0,0,0
51,20,8,253,204,41
39,18,53,661,553,108
10,3,17,43,31,0
477,218,277,283,209,64
8,1,0,56,54,36
8,1,21,18,19,9
277,88,729,0,0,0
132,68,57,375,259,143
1191,505,970,1,1,1
0,1,0,469,376,71
10,4,4,41,28,2
830,350,217,67,55,55
17,11,66,187,124,79
378,168,413,18,10,4
20,9,35,15,13,0
72,34,162,0,0,0
79,28,193,221,176,4
142,63,245,8,5,1
253,96,252,292,258,110
0,1,6,57,34,22
2,0,0,385,310,94
38,22,30,38,18,5
9,5,29,0,1,0
926,361,1495,0,0,0
0,0,0,0,0,0
356,145,238,69,59,12
30,10,0,18,6,5
1122,511,1760,303,255,231
117,37,58,174,118,48
10,5,12,362,266,149
195,91,674,85,70,0
155,78,118,237,213,114
59,25,79,160,115,39
6,3,7,176,140,68
247,101,77,290,198,657
0,0,0,260,166,145
0,0,0,203,165,55
57,28,14,37,37,3
115,60,141,180,131,33
10,6,9,419,313,157
289,123,320,126,109,161
726,322,1213,621,467,216
235,114,140,142,80,196
51,33,18,299,219,66
16,5,11,607,498,509
919,349,1912,196,153,23
83,31,12,3,0,1
40,13,31,0,0,0
850,338,596,198,139,11
177,74,81,382,311,25
56,26,101,238,182,135
453,204,343,15,18,18
2,0,0,3,2,0
59,21,95,46,32,14
135,63,104,172,126,66
0,0,0,0,0,0
716,268,1547,677,505,96
136,49,193,16,15,6
172,59,121,110,98,104
44,17,77,20,15,39
181,81,337,0,0,0
451,201,935,12,16,9
11,6,5,29,22,17
52,18,107,481,351,116
66,36,53,201,167,89
103,35,160,71,45,14
443,173,595,158,111,54
214,107,28,286,246,14
0,0,0,114,83,51
899,345,838,21,32,25
136,80,180,1412,1119,386
0,0,0,143,107,185
366,152,130,344,247,13
94,28,374,1,1,1
361,169,146,24,23,44
0,0,0,27,21,8
479,202,59,232,195,191
543,212,117,61,62,54
55,29,5,1,3,2
598,231,598,196,161,57
7,2,1,32,31,5
80,38,90,0,0,0
675,272,108,1,1,0
7,3,30,72,57,31
348,145,307,94,73,53
27,10,12,438,397,233
0,0,0,187,177,48
58,26,46,159,97,46
347,148,124,56,35,54
381,164,351,425,333,289
137,69,90,0,0,0
329,148,32,93,93,33
122,53,30,111,85,6
810,353,705,563,456,268
39,19,13,188,129,127
226,83,430,602,467,627
185,84,478,176,122,41
309,135,91,791,628,220
123,49,76,399,299,145
321,132,189,54,27,13
0,0,0,534,408,343
8,4,6,181,142,68
668,278,964,84,53,29
790,317,2361,9,11,1
0,0,0,61,45,11
312,119,55,390,343,216
26,11,14,775,663,45
0,0,0,275,232,75
444,176,134,0,0,0
505,222,1306,142,100,29
276,118,254,0,0,0
25,10,88,0,0,0
739,268,1220,74,45,79
0,0,0,264,219,404
44,18,2,0,0,0
806,331,781,283,202,12
71,45,36,115,95,130
1,0,0,195,165,68
72,38,73,55,61,35
30,13,104,5,1,9
81,28,232,318,227,190
0,0,0,14,9,0
0,0,0,0,0,0
46,18,20,177,138,82
20,11,11,0,0,0
0,0,0,235,190,179
83,40,52,43,52,28
22,6,5,234,174,99
0,0,0,600,449,76
0,0,0,17,6,14
312,117,20,224,147,175
206,83,253,1328,1055,316
247,113,34,0,0,0
34,17,14,7,4,3
131,46,263,10,12,6
8,2,0,94,68,63
144,61,241,111,102,46
203,83,73,14,13,27
0,0,0,79,64,54
34,7,35,13,6,7
255,96,691,0,0,0
40,15,9,240,138,145
276,102,422,324,217,48
232,98,507,0,0,0
137,60,162,275,248,83
190,58,723,23,16,18
826,359,36,331,228,28
469,209,617,0,0,0
0,0,0,17,9,19
0,0,0,390,303,446
351,155,346,8,9,15
74,41,123,22,9,24
82,36,38,24,30,19
62,31,118,189,124,138
1,0,2,40,34,32
36,7,45,144,115,34
149,52,613,657,501,9
55,19,83,190,163,31
113,54,106,248,192,182
169,56,453,99,86,8
8,1,25,233,157,213
780,323,1381,0,0,0
107,52,415,281,243,107
21,11,80,8,10,14
123,52,53,629,484,475
155,54,152,112,71,7
703,287,152,151,114,2
401,163,574,351,257,99
0,0,0,9,8,4
272,103,219,61,30,11
307,142,36,166,121,33
756,313,347,8,11,9
116,51,24,0,0,0
102,47,17,19,15,4
185,80,28,335,300,56
130,50,107,0,0,0
0,0,0,86,63,14
147,51,16,704,550,605
46,22,87,50,48,1
550,271,347,503,356,120
119,34,195,8,9,3
104,53,47,151,99,159
92,38,29,11,9,5
185,77,967,297,236,48
185,62,704,108,97,108
1216,520,524,17,15,8
0,0,0,136,114,14
107,52,158,0,0,0
687,309,160,623,477,303
0,0,0,874,647,47
350,146,27,5,4,9
390,153,179,275,237,12
307,112,197,0,0,0
242,91,193,0,0,0
221,80,258,449,326,483
85,37,185,5,4,11
140,47,802,0,0,0
1,2,0,15,8,4
0,0,0,279,197,275
492,238,549,204,145,165
8,4,7,410,313,128
126,50,71,139,93,94
65,36,9,10,7,0
555,236,825,25,17,6
113,63,81,287,211,76
39,10,7,245,165,15
9,6,18,660,435,118
77,25,62,187,137,54
271,135,235,0,0,0
27,5,67,145,105,12
16,9,14,8,6,0
227,82,28,195,154,53
76,35,126,5,0,0
100,50,71,59,38,15
449,190,506,5,3,0
0,0,0,85,59,37
385,127,279,77,72,15
78,31,85,77,53,18
590,239,1211,157,132,76
84,51,42,223,182,175
4,1,5,72,60,33
70,25,61,314,236,42
86,28,145,104,68,44
458,153,450,0,0,0
18,8,2,54,43,51
135,58,107,0,0,0
473,204,601,0,0,0
748,322,95,580,440,575
39,13,28,484,410,145
51,15,11,737,541,129
24,11,12,5,0,2
352,144,299,211,165,174
0,0,0,87,70,87
0,0,0,16,9,10
22,12,11,1,0,0
28,24,66,7,7,3
13,8,41,106,111,39
0,0,0,176,138,14
31,11,21,554,406,215
0,0,0,35,28,28
150,60,61,0,0,0
417,162,284,200,141,168
36,20,50,261,192,79
147,65,96,74,50,19
0,0,0,143,100,70
21,8,30,0,0,0
397,168,346,183,167,114
0,0,0,24,20,17
54,17,78,7,4,5
58,17,54,326,231,17
80,26,84,124,98,25
526,246,222,578,426,141
0,0,0,344,293,83
65,31,79,447,314,119
0,0,0,369,226,269
252,107,1040,68,61,18
245,106,74,108,59,81
0,0,0,99,69,42
67,29,85,0,0,0
273,124,188,17,34,1
69,32,204,469,294,675
0,0,0,3,1,0
40,9,52,950,740,205
1296,568,487,462,388,19
134,58,118,0,0,0
443,189,99,17,11,1
9,6,0,0,0,0
496,195,1458,27,16,12
634,241,193,577,390,64
757,333,1427,341,292,39
45,21,36,289,225,100
992,432,921,0,0,0
104,44,31,9,8,4
266,120,303,806,633,211
89,35,23,5,11,2
20,10,23,265,219,230
403,174,260,56,43,33
43,19,6,12,13,4
269,123,541,58,59,26
174,63,90,209,153,40
215,90,6,279,234,102
264,95,68,117,76,31
1393,547,3425,6,7,1
213,93,307,132,112,115
26,15,19,89,58,47
116,50,20,311,253,40
36,21,43,122,101,53
402,149,355,0,0,0
93,38,45,998,830,559
21,7,7,238,180,121
279,124,27,372,297,53
855,320,3813,79,57,34
538,234,545,47,32,84
643,282,718,231,190,23
1499,617,3285,28,13,7
1304,558,351,165,119,150
0,0,0,112,71,3
373,156,1197,12,9,4
181,79,39,956,784,374
115,47,175,0,0,0
31,12,28,0,0,0
23,5,22,379,282,181
277,125,282,103,102,6
95,52,191,219,173,40
22,6,18,11,6,2
7,2,0,224,196,205
0,0,0,73,42,117
1395,615,225,25,26,2
16,8,25,116,87,35
5,3,10,0,0,0
112,55,343,177,130,18
73,30,171,0,0,0
134,46,77,52,53,33
101,34,111,526,407,130
157,68,8,4,1,0
237,121,146,14,18,17
69,21,404,197,181,159
4,3,1,103,79,22
49,25,10,14,5,12
171,74,236,13,15,4
19,6,11,90,81,37
10,2,5,778,624,147
298,134,586,34,42,0
49,15,77,333,243,81
7,5,9,114,83,29
2,1,13,196,113,77
0,0,0,1053,874,534
122,46,114,0,0,0
13,4,12,272,214,51
233,105,10,207,157,31
0,0,0,150,127,155
914,395,834,66,54,18
2157,907,2198,0,0,1
83,38,88,482,359,193
0,0,0,33,25,54
60,19,60,531,375,727
471,172,451,0,0,0
838,346,983,19,9,2
4,1,0,1,3,2
0,0,0,1,3,0
60,33,8,132,118,72
201,76,50,111,69,117
268,123,356,453,380,65
762,279,933,269,243,15
492,204,7,244,194,24
10,6,8,2,2,0
390,149,681,202,150,157
401,154,330,15,13,2
302,142,794,3,2,3
310,123,385,1517,1124,1158
42,14,5,58,45,75
758,309,663,0,0,0
71,24,91,189,150,136
358,140,961,275,173,867
155,63,193,0,0,0
27,10,73,346,268,277
0,0,0,76,50,15
108,38,153,569,429,241
156,79,394,312,190,283
18,10,14,7,8,9
887,375,462,6,3,5
690,282,397,313,236,4
94,52,121,2,2,1
173,80,464,1002,709,1069
0,0,0,9,4,12
0,0,0,13,13,0
78,33,54,100,79,33
159,63,45,111,109,19
926,408,1048,356,281,399
198,90,85,185,123,88
331,132,156,221,174,181
7,3,12,79,71,46
204,74,217,46,25,10
97,21,15,19,17,11
105,35,30,324,226,376
75,25,57,1066,688,2045
77,43,193,0,0,0
190,70,58,158,132,82
70,33,143,249,205,32
0,0,0,264,228,71
62,31,57,55,35,25
160,81,370,894,700,589
168,88,638,12,15,1
0,0,0,35,23,65
41,23,24,14,9,15
544,235,505,25,22,13
93,43,189,224,168,42
0,0,0,14,8,9
478,197,688,47,28,19
462,200,485,538,442,213
84,33,130,673,529,288
0,1,6,329,262,10
5,0,0,41,46,30
392,168,526,30,21,21
66,25,79,144,101,38
0,0,0,439,320,44
140,66,31,111,79,11
577,241,647,510,419,35
3,0,0,190,150,148
123,56,235,5,4,8
34,9,46,2,0,0
80,42,31,78,42,20
84,27,35,108,94,27
10,4,7,16,9,16
4,1,2,255,216,133
997,393,1197,17,17,1
10,7,8,10,12,8
0,0,0,5,4,0
416,183,78,174,128,72
221,93,59,127,93,128
69,30,88,4,4,2
234,93,211,610,468,687
124,42,229,128,87,61
661,269,164,54,33,18
191,66,18,40,30,10
589,264,367,21,17,1
75,34,83,230,227,321
70,45,200,0,0,0
13,4,23,685,487,705
63,28,51,338,286,102
0,0,0,110,86,7
0,0,0,166,110,157
186,92,312,251,180,47
0,0,0,0,0,0
21,12,50,486,344,505
373,173,363,107,93,14
371,168,310,119,80,53
124,55,307,212,137,36
250,104,94,164,122,104
433,170,1017,3,3,1
618,257,813,137,103,75
66,30,15,38,33,11
69,31,93,488,358,12
22,13,24,1,4,1
0,0,0,396,280,140
21,7,3,43,40,7
13,7,0,526,430,118
149,67,239,98,76,36
211,67,198,0,0,0
28,10,68,13,6,0
48,25,13,249,192,52
36,16,52,120,80,30
111,40,142,567,462,124
0,0,0,67,57,46
1,1,0,7,7,3
0,0,0,217,154,85
24,7,42,44,50,18
371,145,271,358,283,187
615,267,221,0,0,0
178,68,164,116,87,65
11,1,11,373,306,226
348,136,372,268,204,229
200,71,341,1,0,1
553,199,910,101,73,16
409,174,884,71,56,16
0,0,0,102,81,157
258,93,454,201,137,127
366,112,168,89,67,20
503,200,562,86,74,60
0,0,0,0,0,0
469,195,99,748,616,292
2,0,0,0,0,0
666,294,1245,67,78,6
16,5,8,376,307,50
170,80,92,207,169,116
19,7,21,0,0,0
108,53,88,76,67,60
489,198,209,2,3,0
6,0,0,344,262,170
0,1,2,35,16,18
27,8,7,204,157,15
145,70,126,0,0,0
91,34,153,521,432,127
45,28,68,611,492,18
751,293,1612,54,36,15
170,70,315,593,506,111
706,299,705,140,105,75
2,2,3,1212,882,255
151,72,10,82,63,33
20,8,61,46,45,14
33,10,4,3,0,0
36,17,74,28,18,11
240,105,238,0,0,0
0,0,0,148,103,148
184,79,194,636,510,88
19,11,1,456,321,520
0,0,0,18,17,7
1720,684,4698,456,385,100
110,52,183,162,117,66
139,47,249,12,8,8
70,34,21,185,156,19
101,57,114,307,250,100
99,51,0,13,10,4
109,45,34,260,179,122
0,0,0,16,10,10
672,306,66,554,432,85
508,213,535,84,70,16
51,25,12,8,2,2
107,38,260,46,47,49
136,57,364,348,272,36
145,66,98,906,720,1072
0,0,0,0,0,0
0,0,0,573,426,18
0,0,2,108,91,7
139,51,356,377,294,443
1095,458,418,92,62,5
326,158,101,0,0,0
0,0,0,15,14,23
282,109,439,638,481,285
622,268,71,97,66,28
0,0,0,627,470,583
52,14,71,37,28,17
903,334,312,301,220,27
70,34,90,23,17,19
120,54,11,16,7,23
194,79,192,584,480,76
164,70,15,98,64,47
142,56,51,13,20,1
58,34,18,72,56,64
533,207,1246,184,145,55
66,28,59,195,134,13
25,11,9,90,72,173
366,133,59,382,302,82
589,244,412,167,115,40
15,7,7,189,141,20
45,22,9,53,28,31
49,22,57,44,28,42
19,10,0,0,0,0
580,226,1731,33,19,12
24,7,17,7,1,7
86,25,333,128,97,21
58,29,272,147,121,54
112,56,12,122,88,48
112,42,151,15,5,0
10,7,5,3,2,1
14,5,1,0,0,0
137,53,67,117,66,68
19,7,3,2,3,2
48,39,14,370,289,396
249,91,83,84,71,56
47,18,21,29,31,5
80,31,102,182,155,116
1343,565,1031,4,1,0
65,23,28,438,304,357
595,249,78,15,10,1
45,16,43,358,307,237
283,137,909,0,0,0
260,109,21,0,0,0
85,38,94,169,121,51
1394,616,386,433,307,158
582,244,633,13,8,2
0,4,4,280,249,196
612,250,783,26,15,13
97,44,63,210,178,35
0,0,0,133,95,122
301,134,478,0,0,0
1200,458,1788,0,0,0
38,15,45,15,14,1
21,7,34,266,207,355
494,207,302,64,51,41
110,42,89,141,90,15
866,350,505,264,189,23
128,45,315,1,2,0
7,6,5,0,0,0
658,239,648,490,407,42
1,1,0,120,89,37
154,67,86,24,23,5
538,219,532,65,52,14
46,26,45,599,447,146
22,9,36,0,0,0
10,5,3,1508,1155,720
0,0,0,629,460,293
29,24,2,222,201,187
35,11,86,22,18,7
1501,705,345,0,0,0
14,4,0,347,235,353
46,14,108,38,28,12
371,126,284,169,134,75
349,142,113,282,216,26
1291,520,3339,0,0,0
16,10,9,769,539,912
0,0,0,101,73,44
181,80,130,230,163,120
264,103,67,229,148,74
15,2,35,0,0,0
132,60,19,80,67,43
0,0,0,36,20,17
707,328,260,552,408,185
1145,486,974,713,540,606
256,96,206,689,528,426
430,184,1647,29,19,9
80,19,47,183,133,126
0,0,0,0,0,0
1,1,7,28,24,28
324,136,393,1283,1035,426
0,0,0,30,21,3
313,114,1342,335,312,135
0,0,0,87,80,23
634,249,54,0,0,0
306,144,75,52,30,38
1007,439,497,112,67,146
292,122,593,0,0,0
535,230,42,84,55,69
1104,480,2314,23,17,21
0,0,0,345,284,235
463,191,458,55,55,60
271,134,10,0,0,0
10,8,41,101,73,92
59,38,34,332,262,51
466,214,35,31,17,1
72,32,153,125,92,86
82,27,183,166,106,59
11,5,5,172,134,82
59,28,37,249,229,262
0,0,0,278,220,50
156,67,19,8,13,2
19,5,31,73,76,50
23,9,2,0,0,0
0,0,0,36,22,2
662,271,2655,227,196,221
1019,395,2252,488,349,399
115,54,341,51,31,35
143,79,136,63,49,9
392,182,381,275,227,50
2165,872,5075,1077,863,461
14,10,5,45,34,22
248,105,184,6,7,6
236,95,224,324,210,25
324,163,153,126,118,22
485,199,678,433,293,435
12,2,28,223,184,129
4,0,3,97,86,11
617,281,855,201,158,86
14,7,13,203,191,119
97,47,79,80,63,40
2,0,0,30,23,18
63,16,196,0,0,0
220,105,64,100,99,13
170,79,345,107,116,75
213,91,23,21,17,8
150,66,49,301,252,60
24,9,66,19,12,2
340,123,205,1290,1106,212
35,9,17,0,0,0
29,6,12,203,192,63
234,102,343,0,0,0
0,0,0,327,237,74
29,18,37,0,0,0
318,138,274,187,153,64
0,0,0,17,11,6
94,29,103,685,571,443
0,0,0,956,699,541
0,0,0,252,175,263
1574,651,3457,284,214,106
88,34,95,347,254,349
895,338,250,622,441,399
0,0,0,455,325,970
360,132,525,19,11,7
915,352,1657,75,50,4
514,211,398,0,0,0
206,101,155,0,0,0
517,212,1038,0,0,0
13,3,11,75,55,6
317,109,604,550,447,33
592,241,1495,121,111,62
0,0,0,477,418,105
935,393,1601,2,1,1
28,19,53,130,98,65
0,0,0,617,477,39
949,459,332,294,218,69
1,2,10,1092,810,121
4,1,0,260,219,103
228,77,203,0,0,0
378,168,235,67,59,69
114,56,49,22,21,14
41,14,27,0,0,0
119,42,61,212,136,262
31,13,118,247,209,93
31,26,68,8,5,0
201,90,141,320,240,112
77,41,38,53,33,15
0,0,0,0,0,0
1031,417,1026,121,93,40
205,82,67,363,338,68
16,12,3,0,0,0
102,46,130,34,38,8
569,259,522,0,0,0
76,29,32,12,9,22
296,127,78,25,29,2
58,21,29,214,186,290
224,107,756,48,42,17
618,243,59,101,70,112
0,0,0,133,97,162
8,2,2,0,0,0
2,1,0,0,0,0
95,22,302,1,0,2
0,0,0,203,163,89
0,0,0,601,444,160
50,26,63,8,5,11
21,3,51,542,370,102
200,77,171,32,17,2
75,38,105,92,50,21
17,10,7,97,77,12
19,13,22,0,0,0
24,8,13,891,746,307
98,38,36,422,315,411
152,48,4,340,278,536
38,12,32,62,46,40
31,14,39,314,241,525
34,10,6,4,2,2
0,0,0,56,34,13
0,0,0,3,0,2
99,30,73,251,212,53
0,0,0,13,12,3
13,8,7,193,150,37
767,309,761,0,0,0
254,109,156,33,20,8
521,210,429,0,0,0
386,164,435,64,41,35
5,5,0,357,272,282
41,18,38,18,7,12
24,7,37,20,15,13
22,7,56,139,105,38
401,169,643,412,303,192
180,86,140,1193,912,894
0,0,0,0,0,0
0,0,0,0,0,0
180,71,11,460,379,56
286,113,349,3,1,0
16,14,0,282,215,130
450,171,845,442,320,17
303,133,175,675,539,10
11,2,2,392,322,415
79,40,18,367,285,59
17,8,32,223,190,19
1627,710,552,458,314,154
175,68,56,300,259,53
0,2,2,0,0,0
132,59,67,1113,818,540
342,121,1141,0,0,0
4,0,17,160,118,109
197,79,119,15,14,5
181,64,3,114,80,106
977,409,1090,225,164,140
2,2,3,2,2,1
490,206,408,518,393,94
17,10,11,133,106,5
9,2,25,0,0,0
1149,476,1816,888,649,1306
0,0,0,33,16,10
37,20,20,23,20,20
140,57,40,101,86,42
254,97,118,0,0,0
11,7,8,237,195,135
334,162,496,0,0,0
105,43,197,7,7,6
606,269,680,348,253,87
512,203,301,336,292,148
0,0,0,92,83,181
59,28,7,66,34,31
46,13,199,125,101,15
35,13,20,6,18,8
79,34,77,0,0,0
254,103,208,4,4,0
25,10,5,0,0,0
421,182,802,95,66,80
8,6,23,22,9,9
187,72,197,12,5,7
0,0,0,0,0,0
284,127,96,401,329,440
538,213,840,112,71,37
489,203,65,94,62,51
1042,463,1282,46,24,24
0,0,0,17,11,4
25,10,49,194,126,69
0,0,0,432,309,126
133,74,120,15,12,20
268,135,439,48,44,20
48,15,83,565,473,191
195,95,280,1107,805,518
195,88,52,60,48,98
305,129,104,29,15,22
112,36,99,732,559,185
42,12,82,0,0,0
104,45,56,299,258,1
74,34,59,31,21,24
10,5,10,242,176,341
0,0,0,14,12,4
45,17,31,234,211,184
80,30,47,288,219,234
212,88,331,0,0,0
480,209,196,0,0,0
937,361,1015,16,14,4
220,76,301,521,377,176
168,83,319,166,131,58
5,4,6,120,79,82
153,68,93,0,0,0
0,0,0,103,70,64
351,152,312,58,42,60
352,144,1086,0,0,0
163,72,94,289,220,277
298,146,195,123,101,38
528,190,560,567,404,508
64,26,39,5,6,0
166,65,34,165,130,22
0,0,0,0,0,0
23,4,1,84,74,23
369,146,20,28,23,6
500,216,553,2,2,8
270,106,410,0,0,0
32,8,43,5,10,13
15,4,12,0,0,0
0,0,0,63,50,13
568,282,216,370,247,9
908,385,1587,41,30,3
1,1,1,2087,1640,958
240,77,384,15,14,3
262,106,171,583,494,569
294,134,189,126,97,50
0,0,0,71,62,14
0,0,0,1273,1041,719
152,66,258,0,0,0
662,267,1020,340,302,59
980,385,244,230,147,137
18,8,21,86,54,98
319,134,596,0,0,0
110,46,20,0,0,0
6,2,0,0,0,0
89,40,63,212,182,242
545,273,205,21,25,8
32,11,142,1044,847,184
182,80,0,406,345,157
0,0,0,299,243,5
123,48,119,112,86,9
0,0,0,13,10,0
405,192,16,26,20,8
32,18,15,194,134,142
23,5,12,103,67,14
282,127,249,8,3,2
63,15,97,218,185,75
0,0,0,0,0,0
782,301,528,0,0,0
110,35,296,228,155,39
151,69,474,14,16,3
439,230,158,1,0,0
1112,423,1087,2,3,0
60,25,8,64,52,1
67,24,37,398,315,23
