"sim1_repl1_before","sim1_repl1_after","sim1_repl2_before","sim1_repl2_after"
3294,3319,3511,5811
1754,1507,2233,1234
1574,218,2256,4153
1790,1310,1307,1376
664,259,927,1338
862,1053,1244,1009
1261,1958,1596,1831
1572,1793,1571,1679
3138,2404,4496,4907
2041,1664,2007,3478
1767,2661,1965,2307
2091,4304,2897,7104
3624,6737,3955,6937
2917,3134,2800,4439
1865,3603,2679,2122
1759,2236,2222,1934
2032,1242,2050,1929
2215,3482,2342,3420
1118,1070,2040,3958
1571,2105,1820,1872
1477,1098,1597,1940
453,473,637,517
739,679,1043,788
568,189,979,1190
1628,2275,2317,3058
1524,740,1914,1888
986,1042,1733,1477
3129,5114,3329,2619
616,822,589,687
432,398,870,806
1290,1193,1655,2673
1046,1108,1340,614
1118,1589,1514,1014
125,189,87,109
3331,8888,4398,3043
559,534,517,196
1466,549,1818,4182
928,840,789,1516
895,631,991,600
2291,1182,2572,2149
1260,2117,1574,1949
4807,3751,5699,5315
4645,5873,5221,10646
3203,3339,4117,3996
427,405,551,412
926,913,1026,1244
1503,2204,1904,1563
2022,2335,2071,2952
1236,2255,2028,1340
1727,3962,2719,5712
680,699,924,506
610,468,868,1108
1204,1226,1352,1497
1549,2775,2139,1262
1954,2997,2517,6397
938,1003,956,1726
2081,3839,2619,2272
718,1033,941,1346
198,177,100,0
1319,2232,2105,1157
963,760,1184,1013
2663,3083,2825,3232
2038,1716,3004,5280
1942,3762,2866,3719
1291,1034,1402,1386
1470,846,1980,4050
1309,1956,1533,1237
1028,1439,1008,1539
1876,2191,1682,1181
2835,3033,3815,3305
1752,1478,2112,2635
2015,3021,2213,1761
845,1576,830,915
1717,1789,2025,1309
673,993,1165,2272
1194,1545,1828,1712
1117,471,1352,889
823,1372,1447,1540
754,475,1234,2180
1276,1854,1069,1066
912,412,757,660
6415,6924,7530,5614
365,613,532,493
3672,3302,4437,6266
569,338,459,305
3419,3452,4511,2426
2829,5881,2739,2877
1583,2023,1335,2091
2035,2454,2887,3751
2908,5790,3012,4412
1050,1534,2002,2239
1640,2384,1776,1306
542,327,789,923
997,1275,1353,754
1276,1181,1585,2696
1664,1207,2035,2305
954,1133,1022,854
2065,4655,2338,3634
851,151,826,1298
137,219,434,557
1313,1418,1620,2493
728,462,1051,781
1175,2398,1862,3147
448,948,589,350
1771,871,2027,2481
1427,1950,2261,2754
983,2690,1261,596
1687,1354,2124,1095
1019,742,1331,1652
856,1323,1383,1109
2274,542,2415,5298
5267,7447,6192,9952
2657,3958,3510,6749
1049,2533,1136,1455
1029,1479,1734,1158
398,553,515,451
692,1126,1461,1590
874,808,1812,2666
3232,3190,3103,5551
781,588,1046,839
1651,1566,1444,2221
1374,2074,1804,1502
3881,4481,4173,5536
467,473,445,484
839,827,998,727
1849,2518,2092,820
1960,4716,1572,3046
2522,3178,3126,4359
487,633,824,803
824,818,643,553
1629,2123,2235,2268
3140,5001,4402,5178
2356,1805,2090,2927
3106,3394,5029,6815
857,1115,1053,588
2187,1359,2907,2097
5641,7823,7727,10938
3466,3336,4308,6346
913,1528,1180,660
2051,2074,2438,3659
4114,4379,4627,6036
354,578,646,935
1433,1780,1551,1065
1342,2236,1702,1658
2364,2251,3088,3763
3380,1751,4170,2716
1149,2483,1351,1649
1323,567,1551,1962
404,528,673,480
830,910,824,1176
4759,3217,5521,4862
487,655,853,566
463,902,697,239
2146,3935,3150,3209
376,1037,527,1483
1580,3629,1854,1937
2198,1813,2020,2709
1001,2212,1814,1525
2952,4554,4034,4020
1068,1273,1425,1610
493,487,661,911
1336,1743,1309,558
1881,2506,2131,2310
980,2376,850,880
1858,1193,2625,1295
1258,1391,1928,2000
2391,2124,3083,2463
1493,1883,2754,4650
1083,1857,1288,1330
877,1420,1326,2086
1640,2058,1866,2994
2011,1411,2170,2287
4116,6170,4308,4029
571,945,1217,1213
2237,2026,2597,3008
2306,2230,3084,1215
545,1345,429,376
1328,2004,1809,1415
2640,2164,3447,4773
1621,1510,1855,2383
1333,1107,1298,1503
4273,4482,5090,6113
1462,2922,1599,2069
1815,2498,2245,1488
2059,3231,3229,2920
3382,4805,3513,2774
300,228,282,626
1106,1388,1556,1788
2003,1139,2236,912
636,846,842,1144
207,204,310,304
1860,4092,1935,2470
450,442,577,296
900,509,881,746
754,1627,1169,694
432,688,389,837
2786,4789,3489,4754
1482,3886,2571,2329
2414,882,3176,4789
1331,1662,1808,1724
1110,925,1626,1605
2086,1684,2614,1710
1633,2348,1720,1571
988,2108,827,639
640,658,637,490
2392,1381,2776,2913
1091,1461,1476,3359
534,267,458,937
409,353,835,1851
2254,1339,2629,3072
1241,1654,1495,3902
692,700,879,1697
1864,645,2384,1870
406,652,579,409
656,225,537,418
794,620,1135,1743
1242,1961,1391,1978
730,1493,1107,1404
1963,2065,2781,3477
4035,2730,4401,4130
1611,1749,1736,1922
718,1020,611,880
4181,8991,4918,5049
2942,1759,3601,3862
1284,2857,1529,2052
1747,3086,2212,2367
283,805,521,1207
295,274,387,331
1136,1564,1485,992
1258,1316,1824,1241
5068,3792,4815,3403
1442,1061,2210,3883
1110,1512,1086,1218
214,161,205,427
665,353,656,402
2280,1453,3642,6857
1339,679,1659,1527
1759,947,2004,2171
582,446,806,934
628,912,784,828
1040,682,1473,3789
605,270,716,1138
1092,887,1484,1560
419,535,514,249
286,425,270,262
7954,12919,9349,14166
532,402,534,359
731,1333,942,880
1294,811,1225,2107
678,1066,1177,657
2283,3798,2645,4197
2617,2004,3145,5404
2779,3366,3059,2681
1193,619,1568,2032
1134,1110,1506,2799
183,300,253,200
868,753,1636,3098
3172,2873,3800,7856
2176,2642,2221,3165
1831,2487,1626,1842
871,410,1476,2092
1072,1705,1655,1110
2111,1504,1739,1277
1178,1266,1431,1172
1099,1743,899,807
526,789,580,925
3654,6321,3884,3099
593,373,996,903
668,312,1459,2691
3653,3311,4108,4290
2781,1787,3583,4653
2161,2582,2590,2219
1246,1322,1666,2306
303,382,452,499
1401,3420,1839,1913
1581,2059,1796,1164
1156,1041,1567,4554
1519,2544,2042,1224
934,956,1376,878
717,511,1089,1087
1164,694,1088,924
760,860,781,598
2169,1589,3034,3144
610,785,877,792
4321,4812,5095,9536
1048,1062,1683,885
597,386,842,1070
2192,2512,2852,6217
2744,2846,2713,2658
1108,1363,1224,897
697,1451,851,442
3061,1967,3617,3651
2411,4513,2935,7047
1484,2342,1532,863
1500,2174,2119,6886
103,25,182,240
1306,1716,1288,1667
1451,853,1763,1254
983,475,944,1270
3071,8622,3777,5029
1106,2261,1170,535
3252,2406,4610,3407
1744,1763,2489,3572
1012,1004,910,1152
851,1521,1346,929
2827,3043,3569,1757
1440,1257,1420,1553
2231,2004,2194,1390
557,913,793,1263
865,1731,1240,521
771,590,738,1207
1812,840,2307,1370
1858,2320,2428,3476
3218,6104,5098,8784
1335,1531,2216,2662
7830,14399,10198,9133
828,289,1034,1440
2256,1855,3360,3823
1134,1244,943,983
2906,3284,2878,1593
2754,1713,3083,1457
968,998,1135,1424
3400,2903,3278,6870
732,803,1121,1421
1391,2269,1338,1779
1751,1910,2023,4249
1472,3507,1957,1055
325,294,469,1022
3574,5351,3313,4643
671,953,752,751
3288,1635,3052,4355
2694,2240,3497,1922
3019,4294,2890,2917
2192,3446,3335,3912
690,619,795,768
1984,1945,2125,1791
2718,3371,3280,3818
1134,1411,1615,1464
2186,2013,2673,5230
707,474,1157,780
2035,1701,2884,5316
2684,2960,2956,3360
2213,2365,2620,4829
352,633,389,291
1652,2584,1888,1475
2446,922,2657,5001
2662,3985,2570,1692
1392,1719,1550,2269
354,328,628,724
1927,2794,1947,1259
8505,10303,9940,8468
237,287,309,206
2322,2359,2516,2427
7235,5520,9327,7797
1329,2059,1747,1091
1395,1484,1393,880
1091,845,1379,1423
2865,2163,3446,2563
1696,1636,2185,4590
1352,1761,1658,2236
2314,4402,2694,1617
2020,4342,2179,1873
635,452,799,1038
766,820,913,730
1186,731,1333,1272
1960,2323,2637,3836
1199,6217,1462,2861
887,1499,1339,1577
146,319,316,262
180,330,252,120
1233,2318,2062,878
2140,1889,3000,6623
426,590,511,812
1945,3925,2300,1943
3677,7359,4047,4980
4538,3887,4861,11889
1515,2596,2169,2408
1271,1165,1405,1553
1919,2078,2056,4380
1284,945,1519,1677
474,984,673,218
1063,2118,1531,1180
434,337,618,522
1751,4795,1933,999
2929,1305,3813,4722
2496,3723,3245,5205
513,295,831,1042
892,771,1709,1560
982,863,1169,1708
1246,1284,1949,1739
2985,3592,3734,1734
1450,1348,1913,2416
1416,954,1894,796
1528,2968,1871,568
809,393,918,718
1085,864,1316,2188
376,653,495,498
1324,1411,1946,984
810,816,1138,1326
843,843,1196,696
809,706,1032,348
1412,2524,2026,2054
2072,3771,2255,2672
411,436,955,884
2511,5248,2766,4608
2325,7753,2550,4963
1318,950,2083,2962
2132,3943,2974,2597
782,1028,887,954
1785,1943,2270,4826
6804,4172,7194,8719
1485,1380,1838,2202
1231,2128,1620,949
2610,3332,2929,2195
1790,2912,2235,2196
694,1383,933,562
1916,2998,2451,1083
1823,2416,1908,2140
1571,2495,1435,2087
389,441,703,1017
749,637,947,1298
2122,2696,2044,1893
1367,3118,2105,1579
2906,2109,3521,3502
461,433,580,807
811,527,1526,1811
4038,7381,5192,4337
832,1363,1322,1432
2788,3170,3069,3676
2199,4475,2717,804
2446,2803,2858,2818
861,923,1237,465
648,263,943,890
2834,4906,3824,4407
2407,3309,2109,2890
1053,1195,1051,1075
1180,3216,1859,2873
4555,3196,6156,2719
1904,1073,1816,1385
2608,3130,2465,695
3693,2653,4050,1889
871,1995,985,543
2670,3647,3306,3232
1119,1667,1667,1398
844,557,1068,1575
3822,2493,4225,7539
598,1005,1180,1701
912,517,1081,1021
2166,2077,2137,3200
1703,1758,1893,1561
1439,1749,1983,2334
1099,1453,1075,1945
2060,889,2283,2139
1357,512,1761,2159
206,318,359,612
647,1423,911,679
1158,1525,1156,1037
941,854,1422,1032
3028,8461,3117,3345
1162,1167,1710,1494
1556,2718,1904,2309
343,258,581,842
2918,1700,2835,3597
252,262,603,574
2872,1861,3078,4356
3385,2647,3296,5231
1443,1114,1626,1377
1648,2094,1607,1988
1748,2221,1866,2407
4292,2875,4554,8178
919,616,1727,2116
419,173,308,302
828,987,991,403
680,741,666,579
1939,2577,2997,6752
1949,3414,1695,2575
1275,2128,1655,2377
1169,2125,1207,1434
273,314,483,1255
830,1539,612,929
948,1746,935,858
1419,558,2040,4893
2560,1755,3213,2451
1699,3622,2930,1724
2021,4063,2860,2386
1465,2366,1904,435
1447,1412,2030,1468
1550,1280,1942,4965
1963,2200,2067,3973
2583,1235,2144,2908
1864,3619,2137,1053
1538,1860,1900,2185
622,985,872,524
1701,1333,1829,2437
221,169,254,156
1143,765,1493,1095
774,1128,741,650
768,806,923,1223
1587,2316,2208,4376
1453,2088,1777,1244
1557,2012,1384,460
1366,1023,1655,1537
1130,1377,868,691
2785,3089,2816,3955
2221,1844,2617,3937
1892,882,2681,2585
1446,2382,1704,2615
1830,775,1495,1684
1083,1404,816,870
649,805,715,755
500,1024,507,441
1956,1692,1715,2171
987,1192,1121,1100
1807,1486,1940,3107
1593,1728,2153,2556
1426,1326,1674,1534
2150,2703,3114,4802
3754,6126,5676,5731
832,875,1324,1958
1171,2264,1263,2156
258,520,300,271
966,722,1322,1709
5689,7340,6225,5416
1706,2458,2234,739
2158,2460,1922,1610
776,2303,837,493
1259,508,1722,1849
871,911,1178,1741
4009,8078,5354,6912
212,338,412,176
2562,2893,2698,1009
1769,3227,2123,2769
1875,1250,2908,4946
2602,3359,2606,2906
1087,587,1452,1138
467,687,465,116
1986,2380,2470,1146
1021,1128,1604,2563
957,941,1572,2793
503,776,716,625
1325,2483,1210,1866
909,1262,1359,1778
1707,2625,2148,1366
607,348,858,1203
860,992,1554,1362
3978,4381,5090,2788
1572,1921,1891,1875
711,662,854,231
1239,1558,1409,2327
3027,2149,3992,4777
1140,563,1704,1768
2316,3381,2930,4265
2596,1406,3586,3993
1117,906,1546,3565
1923,1294,2489,6126
1385,1800,2025,543
1789,1359,1891,2684
1066,1825,1096,1252
1019,1220,760,1362
1979,1741,1955,1882
503,1454,671,218
871,1525,1271,1623
1013,1059,712,963
1369,1466,2052,2498
2079,2516,2294,1695
1222,611,1382,821
1510,2219,1317,2007
2133,4383,2944,2535
810,680,863,877
2298,4746,2238,1801
1455,3105,2030,2550
3033,3420,3475,7122
1989,509,2461,2700
2664,4386,3312,2589
2875,1742,2786,2893
3406,2325,3296,4579
508,407,893,1123
1226,1617,1315,2904
1670,2071,2164,2772
398,400,559,339
757,1273,832,672
2162,1005,2628,1573
2860,3480,3056,10055
1280,2500,1417,912
2033,1842,2670,2228
713,382,766,2492
433,278,518,316
2163,2609,2789,2555
1765,2574,1777,1744
221,204,449,265
2806,3282,3321,2088
797,915,1004,2158
209,174,254,146
1872,2482,1524,1080
537,812,651,561
1276,650,1124,1843
490,486,295,689
1154,2172,1384,1417
1291,2498,1369,1275
1329,810,1118,1145
3194,3844,3180,4530
3200,2381,4225,2240
1097,595,987,451
1140,2428,1629,600
704,1233,867,1355
2068,1432,2343,3486
1406,2008,2007,3223
912,980,1248,1388
813,1082,1086,1221
617,471,428,317
2232,2578,2940,785
2453,3586,3124,2197
710,1816,789,1237
1096,1110,1600,925
4353,6286,4840,4217
1976,1729,2059,2427
1265,3298,1441,1896
1487,1939,1476,732
1426,1865,1927,1617
2139,1890,2431,1605
1596,1762,1802,878
1146,1066,1394,1006
1908,2328,2316,1251
1539,879,1868,1531
1033,624,1227,283
2910,4487,4176,3053
993,953,1456,2557
1312,518,1333,1735
1853,1604,2440,2933
1521,1443,1855,2942
1092,1145,1438,1579
1573,2436,2403,1347
2634,3770,3625,2471
2466,2345,3464,3461
693,687,722,366
846,1559,955,1322
714,526,1089,1407
1926,1325,2262,2343
3270,3330,2996,3701
1055,1322,1130,2151
1932,472,1865,876
1632,1933,1849,2106
1599,1858,1739,1944
3118,3567,3302,2394
1329,2576,1777,2844
2854,5990,3312,3888
688,703,733,514
1337,1249,1611,1849
1043,1698,1898,1639
350,290,598,1038
643,951,844,2924
384,267,543,345
3048,2264,4246,5749
3454,8645,2836,2424
1048,2125,1541,2569
719,2275,1173,567
397,374,1037,1724
1921,1324,2332,3122
4772,8971,5456,2333
1801,1523,2824,1618
2075,1914,2822,2809
1123,1328,1849,2057
803,472,924,667
1798,1604,1734,2820
871,786,1307,1818
868,661,1408,1700
3079,3414,3365,2092
1015,779,1125,927
1687,2025,2382,2962
5399,3737,7702,16049
2013,842,2229,2087
704,946,842,1580
952,989,1674,1802
1057,1189,1205,1491
948,861,874,806
652,1090,1265,1026
5263,14431,5483,7026
980,976,1169,662
1524,2349,1489,2282
1381,2931,1938,857
2023,1677,1931,3064
1111,1034,1549,2682
4365,4730,5173,3877
2992,2782,3180,7835
2701,3279,3683,1984
2539,2844,2586,3986
1279,829,1615,824
1795,2179,2104,3429
272,652,238,380
842,954,848,1631
1077,646,1368,1365
1459,1245,1538,1712
2253,2330,2591,2080
2840,5090,3269,3128
1355,2294,1941,946
2064,2805,3228,1384
631,1024,711,1060
890,1531,880,935
4083,5042,5372,6672
2230,2637,3180,1706
547,1277,1071,915
1559,3864,2199,2072
1235,378,1784,1634
1953,864,2511,2950
3443,8379,4085,3983
973,1323,1130,1760
1008,873,1368,1336
384,305,404,248
1278,1599,1396,2298
855,1056,1453,1367
2630,2814,3063,7517
922,741,978,851
1154,1733,1649,645
657,269,984,1313
1678,797,2934,2226
1849,1687,2485,561
870,1341,854,738
1821,1501,2367,2080
3358,1733,3933,4764
545,347,1162,1679
1702,2177,2003,4540
913,937,762,986
613,290,655,719
3833,9374,4654,4578
1178,1449,1813,1778
3643,4682,4614,5490
1541,1136,1868,1924
1335,763,1798,3368
1403,2432,2135,654
463,103,345,569
1442,1788,1872,1715
2151,2662,2937,3729
2113,1552,2620,2434
1655,1640,2201,2416
973,1390,1277,881
514,1037,561,362
654,1121,860,746
2916,896,3421,3674
3030,2151,3489,3192
798,1345,1076,1018
1155,1982,1488,2035
5363,7130,5921,8139
1493,3397,2043,2270
2405,1472,2673,2138
2944,5544,2941,3962
1010,2119,1181,819
1662,733,2240,1650
2358,4176,2729,4245
2103,1761,3053,3236
4406,2817,4430,4300
1073,1620,935,1185
6243,11129,6507,6136
2288,3329,2692,1469
2457,2231,2977,5857
1275,2550,1501,3192
376,302,597,616
2402,2652,2427,1667
1578,2962,2026,1726
3351,2191,4281,6102
617,578,727,1876
2444,1883,2982,4569
531,1013,798,891
1627,1625,1850,5545
1178,914,1641,1510
2308,1619,2630,2111
302,296,355,453
1889,1726,2283,5703
1629,3282,2328,1158
2558,3216,2644,3418
793,877,908,1803
3102,2845,3150,7196
279,319,232,513
1989,3030,1759,4659
977,1356,1195,1055
701,376,968,1016
1869,4749,1842,1954
1587,1846,2413,1397
682,715,852,711
1772,1943,1812,3049
2364,2028,3824,2212
3032,4158,3239,7853
1849,1936,2259,1249
1353,1436,1418,1463
2195,838,2862,3116
1672,2269,1715,2777
449,575,843,604
1587,1013,2978,3439
2846,7884,3844,4339
2092,1178,2496,4457
1818,1330,2201,1511
1049,1246,970,1969
1441,1652,1411,532
815,1700,1341,1647
4337,2316,5897,9749
786,905,988,1205
191,182,141,218
116,143,240,278
891,1295,1424,893
2814,5313,4085,4800
1687,1347,2234,2955
2101,2175,2055,2186
1081,1730,1115,1153
744,1731,1115,1379
200,262,429,1024
1629,2237,1402,1387
2746,2681,2509,2809
1384,1148,1523,1954
1615,2435,1597,1677
614,618,776,973
808,758,1152,1751
1791,2452,2657,2433
1324,2440,1733,1986
2524,2021,3190,2482
2531,1717,2724,3656
1307,1082,1665,2150
553,405,635,1000
1330,3197,1750,3217
1695,1361,1941,3898
358,708,787,876
1804,1738,1951,2554
3243,5829,3647,2585
3473,5474,4323,6549
1380,1838,1620,2392
1218,1023,2066,3623
537,735,631,754
4642,2534,4823,2944
1334,1904,1483,861
875,695,981,2142
1648,1756,1874,2686
776,1202,834,245
567,829,803,1384
4492,5272,5340,2633
4315,5697,6082,8546
2619,1494,2456,2192
334,333,623,772
1232,3180,1733,3825
2407,2816,2904,2553
2437,2167,3144,4764
1225,1180,1507,1618
418,206,588,704
1537,1265,1648,1369
2462,1973,2932,4431
2381,1914,2283,3336
659,710,899,1291
3256,1241,3746,6629
2398,2901,3026,2446
1782,1131,2256,2441
691,355,1215,1045
800,1635,1182,968
2125,3568,2343,682
1319,1217,1348,907
3136,4469,3725,2920
4173,3815,5706,8607
1418,647,1848,3830
2774,3338,4339,9235
1268,712,1476,1341
980,1483,1097,2369
4672,7614,5540,5608
779,955,668,226
1551,1046,2313,3292
2096,3771,2619,3072
1609,2832,1868,2798
868,1736,1426,2533
2339,3817,2936,4784
1619,1651,2421,3965
937,1370,981,1104
2019,2655,2765,2939
676,326,709,626
968,1426,1202,1844
2931,5139,3517,1837
1798,3090,2029,3394
1197,2024,1552,514
1104,908,1593,835
4642,4998,5481,5652
2660,1485,3094,2558
1335,998,2510,1735
931,522,1121,1563
233,168,336,193
283,216,496,472
739,1457,787,618
936,2110,1289,1909
1795,2631,2374,3115
3546,2022,4656,5934
2307,3293,2249,4794
1786,1600,2531,2053
2429,1444,2739,4265
833,495,779,1862
3712,1793,4194,4299
1794,2476,2052,3900
2628,2783,3193,2833
946,631,1528,2241
901,1447,917,813
2271,2794,2960,1055
3235,5858,3249,4241
972,900,1325,1769
2466,2167,3748,3232
1385,1309,1427,1038
1754,1896,1392,1996
1686,1351,1584,3271
1939,3350,2983,5712
2038,3071,2007,1774
955,615,1624,1545
3027,2698,4307,4685
1853,3210,2283,2814
1812,3412,2131,2405
746,1034,918,957
804,908,1414,1820
1083,1188,1205,666
293,247,355,488
2497,1438,3582,1484
2039,2635,2690,2636
1741,2777,1389,1990
1751,2252,2424,2689
3995,2663,5045,4127
1041,1066,1131,902
2753,4230,2614,3827
1980,2395,3158,2209
3726,6609,5273,3408
5459,6773,6472,1657
2995,1893,3456,4758
1866,2273,2241,3532
946,1256,1353,1062
1592,3431,1416,1097
1370,945,2092,3055
1136,1493,1314,1521
2169,4525,2460,4432
308,495,483,601
2194,3753,1819,2604
450,453,770,1194
636,712,812,848
1598,997,1572,2575
3820,5127,4086,4076
826,1107,1086,2073
1485,1793,2200,2212
1681,1953,2027,1828
3228,1716,3848,10511
419,604,821,454
527,386,538,474
1187,557,1587,1087
949,531,987,491
1140,2633,1351,1478
670,412,1147,1751
3071,2611,3425,4460
1362,2664,1504,1499
637,812,759,654
1809,2256,2314,616
2831,5990,3568,4170
543,748,438,329
5278,1836,5587,4588
3539,4799,4131,9902
550,594,576,320
2251,1624,2320,2838
976,410,1581,1425
1454,2623,1626,1042
2152,839,2707,1155
2877,5656,2974,628
5027,4012,6578,6976
2323,3496,3162,2242
2131,1461,2694,4264
2446,3219,3223,3344
1393,728,1779,1804
1200,346,1186,1265
211,332,439,516
1918,2449,1700,1088
1481,1039,1805,1302
1204,1414,1477,623
1366,3702,1883,3759
932,928,1148,616
2103,3463,2579,3906
2333,3151,2855,1949
2436,3210,2721,3396
1441,1606,1875,1318
561,323,463,616
1254,2204,1456,1538
1926,1727,1824,2039
1407,1680,1488,1345
768,686,994,640
1652,1312,1488,1188
820,1566,923,820
1335,2586,1823,2383
1740,2029,2141,4206
1947,3551,2227,2713
2345,3136,2337,4586
2206,3705,2294,1951
2738,2782,2962,3458
3370,5666,4719,3572
3900,5237,5364,8108
3131,2628,3362,2546
332,326,552,545
2071,1621,2152,842
718,541,1145,1150
2234,2459,3943,3872
1038,1218,1229,1129
4222,10810,4908,4636
1937,1347,3080,2161
190,171,312,681
929,805,1135,2341
1108,1819,879,2935
2679,2992,2900,1633
2245,2041,3185,4880
1625,2288,1879,1928
824,328,1318,843
1104,1782,1516,1969
1742,2580,2481,1443
1306,1210,1448,1503
480,558,700,1086
403,589,504,697
3126,2617,3754,2158
1369,2320,1973,2596
893,627,999,899
1758,3570,1655,1032
1496,1139,1960,2384
861,903,837,741
1641,2523,2520,3358
1287,2265,1463,1019
1533,661,1697,1857
2218,2913,2781,2238
1474,2457,1882,3665
995,1005,725,682
5729,4042,6270,6432
1100,1084,990,1163
1486,1521,1850,1851
1416,1170,1383,2219
2110,3593,2706,2054
3576,3138,4569,1507
248,224,401,434
1314,2044,2351,2329
1644,1957,1861,3155
763,812,1235,609
1066,1359,1616,534
286,540,333,201
1588,1485,1875,3047
3004,5306,2825,2321
2480,2424,3238,1397
942,1319,872,776
2293,2905,3082,3723
2895,3128,3503,2253
1956,1726,2153,3003
972,1817,1079,336
1186,1888,992,488
1733,2971,1976,863
1856,3442,2647,1342
1621,2797,2027,2617
1475,2068,2015,1860
871,1226,949,1043
788,629,647,523
2763,2697,3403,5047
1122,1776,1365,1720
2390,5203,2910,1577
262,221,342,698
3046,3036,3089,3010
2201,3396,2706,2826
1885,2133,2628,2377
2157,1682,2512,3604
10146,2623,11775,10537
1231,2006,1580,2003
1857,1826,2500,1884
985,1527,810,1253
2255,4083,2635,2995
1776,594,2487,1555
2547,2292,3056,2389
2339,2788,2631,6119
1895,1496,3210,6021
2179,2483,2748,2270
1640,1174,1591,1382
852,1000,1338,1244
1881,1584,2330,1427
685,638,706,938
1195,1279,1761,407
3331,3534,3579,4643
2918,6390,3411,3744
1740,2835,2186,3042
1497,760,2105,2238
766,1191,1198,605
1288,756,1933,2225
1930,3116,2552,4319
765,1610,351,453
1192,1320,1191,420
565,631,686,160
1335,1037,1281,638
733,634,872,790
882,1010,1221,1756
1460,720,2178,867
540,568,862,494
2385,2228,3165,1972
1940,1481,2265,3344
2547,1211,2522,2706
1288,1463,880,1386
4479,6479,6021,8850
819,1358,781,1291
3867,2681,4440,4167
1516,1263,2113,2613
1641,1854,2080,2790
686,1529,727,453
1676,3366,2006,1581
2122,3842,2899,2399
1268,620,1510,2401
1240,1547,1508,2201
718,747,1231,1925
1625,1393,2037,3991
715,1368,935,837
727,1166,804,1126
2381,2739,3235,4711
1274,955,1141,1040
